S,pC,pD,i,s,t,Time
20.0,0.0,0.0,302,b1,11,2020-01-02 01:10
0.0,-0.0,0.0,303,f1,0,2020-01-02 01:15
0.0,-0.0,0.0,303,f1,1,2020-01-02 01:15
0.0,-0.0,0.0,303,f1,2,2020-01-02 01:15
0.0,-0.0,0.0,303,f1,3,2020-01-02 01:15
0.0,-0.0,0.0,303,f1,4,2020-01-02 01:15
0.0,-0.0,0.0,303,f1,5,2020-01-02 01:15
0.0,-0.0,0.0,303,f1,6,2020-01-02 01:15
0.0,-0.0,0.0,303,f1,7,2020-01-02 01:15
0.0,-0.0,0.0,303,f1,8,2020-01-02 01:15
0.0,-0.0,0.0,303,f1,9,2020-01-02 01:15
0.0434786603306051,0.549204130491853,0.0,303,f1,10,2020-01-02 01:15
4.0,50.0,0.0,303,f1,11,2020-01-02 01:15
20.0116759107382,0.0,0.0,303,b1,0,2020-01-02 01:15
20.0100075062554,0.0,0.0,303,b1,1,2020-01-02 01:15
20.0083392408701,0.0,0.0,303,b1,2,2020-01-02 01:15
20.0066711145707,0.0,0.0,303,b1,3,2020-01-02 01:15
20.0050031273456,0.0,0.0,303,b1,4,2020-01-02 01:15
20.0033352791832,0.0,0.0,303,b1,5,2020-01-02 01:15
20.0016675700718,0.0,0.0,303,b1,6,2020-01-02 01:15
20.0,0.0,0.0,303,b1,7,2020-01-02 01:15
20.0050031273457,0.200116751689308,0.0,303,b1,8,2020-01-02 01:15
20.0033352791832,0.0,0.0,303,b1,9,2020-01-02 01:15
20.0016675700719,0.0,0.0,303,b1,10,2020-01-02 01:15
20.0,0.0,0.0,303,b1,11,2020-01-02 01:15
0.0,-0.0,0.0,304,f1,0,2020-01-02 01:20
0.0,-0.0,0.0,304,f1,1,2020-01-02 01:20
0.0,-0.0,0.0,304,f1,2,2020-01-02 01:20
0.0,-0.0,0.0,304,f1,3,2020-01-02 01:20
0.0,-0.0,0.0,304,f1,4,2020-01-02 01:20
0.0,-0.0,0.0,304,f1,5,2020-01-02 01:20
0.0,-0.0,0.0,304,f1,6,2020-01-02 01:20
0.0,-0.0,0.0,304,f1,7,2020-01-02 01:20
0.0,-0.0,0.0,304,f1,8,2020-01-02 01:20
0.0,-0.0,0.0,304,f1,9,2020-01-02 01:20
0.0434786603306051,0.549204130491853,0.0,304,f1,10,2020-01-02 01:20
4.0,50.0,0.0,304,f1,11,2020-01-02 01:20
20.0100075062555,0.0,0.0,304,b1,0,2020-01-02 01:20
20.0083392408702,0.0,0.0,304,b1,1,2020-01-02 01:20
20.0066711145708,0.0,0.0,304,b1,2,2020-01-02 01:20
20.0050031273456,0.0,0.0,304,b1,3,2020-01-02 01:20
20.0033352791832,0.0,0.0,304,b1,4,2020-01-02 01:20
20.0016675700718,0.0,0.0,304,b1,5,2020-01-02 01:20
20.0,0.0,0.0,304,b1,6,2020-01-02 01:20
19.998332568956,0.0,0.0,304,b1,7,2020-01-02 01:20
19.9966652769284,0.0,0.0,304,b1,8,2020-01-02 01:20
19.9949981239055,0.0,0.0,304,b1,9,2020-01-02 01:20
19.9933311098757,0.0,0.0,304,b1,10,2020-01-02 01:20
20.0,0.250072955175646,0.0,304,b1,11,2020-01-02 01:20
0.0,-0.0,0.0,305,f1,0,2020-01-02 01:25
0.0,-0.0,0.0,305,f1,1,2020-01-02 01:25
0.0,-0.0,0.0,305,f1,2,2020-01-02 01:25
0.0,-0.0,0.0,305,f1,3,2020-01-02 01:25
0.0,-0.0,0.0,305,f1,4,2020-01-02 01:25
0.0,-0.0,0.0,305,f1,5,2020-01-02 01:25
0.0,-0.0,0.0,305,f1,6,2020-01-02 01:25
0.0,-0.0,0.0,305,f1,7,2020-01-02 01:25
0.0,-0.0,0.0,305,f1,8,2020-01-02 01:25
0.0,-0.0,0.0,305,f1,9,2020-01-02 01:25
0.0434786603306051,0.549204130491853,0.0,305,f1,10,2020-01-02 01:25
4.0,50.0,0.0,305,f1,11,2020-01-02 01:25
20.0083392408702,0.0,0.0,305,b1,0,2020-01-02 01:25
20.0066711145708,0.0,0.0,305,b1,1,2020-01-02 01:25
20.0050031273457,0.0,0.0,305,b1,2,2020-01-02 01:25
20.0033352791832,0.0,0.0,305,b1,3,2020-01-02 01:25
20.0016675700719,0.0,0.0,305,b1,4,2020-01-02 01:25
20.0,0.0,0.0,305,b1,5,2020-01-02 01:25
19.9983325689561,0.0,0.0,305,b1,6,2020-01-02 01:25
19.9966652769285,0.0,0.0,305,b1,7,2020-01-02 01:25
19.9949981239055,0.0,0.0,305,b1,8,2020-01-02 01:25
19.9933311098758,0.0,0.0,305,b1,9,2020-01-02 01:25
19.9916642348275,0.0,0.0,305,b1,10,2020-01-02 01:25
20.0,0.300075037522269,0.0,305,b1,11,2020-01-02 01:25
0.0,-0.0,0.0,306,f1,0,2020-01-02 01:30
0.0,-0.0,0.0,306,f1,1,2020-01-02 01:30
0.0,-0.0,0.0,306,f1,2,2020-01-02 01:30
0.0,-0.0,0.0,306,f1,3,2020-01-02 01:30
0.0,-0.0,0.0,306,f1,4,2020-01-02 01:30
0.0,-0.0,0.0,306,f1,5,2020-01-02 01:30
0.0,-0.0,0.0,306,f1,6,2020-01-02 01:30
0.0,-0.0,0.0,306,f1,7,2020-01-02 01:30
0.0,-0.0,0.0,306,f1,8,2020-01-02 01:30
0.0,-0.0,0.0,306,f1,9,2020-01-02 01:30
0.0434786603306051,0.549204130491853,0.0,306,f1,10,2020-01-02 01:30
4.0,50.0,0.0,306,f1,11,2020-01-02 01:30
20.0066711145708,0.0,0.0,306,b1,0,2020-01-02 01:30
20.0050031273457,0.0,0.0,306,b1,1,2020-01-02 01:30
20.0033352791832,0.0,0.0,306,b1,2,2020-01-02 01:30
20.0016675700719,0.0,0.0,306,b1,3,2020-01-02 01:30
20.0,0.0,0.0,306,b1,4,2020-01-02 01:30
19.9983325689561,0.0,0.0,306,b1,5,2020-01-02 01:30
19.9966652769284,0.0,0.0,306,b1,6,2020-01-02 01:30
19.9949981239055,0.0,0.0,306,b1,7,2020-01-02 01:30
19.9933311098757,0.0,0.0,306,b1,8,2020-01-02 01:30
19.9916642348275,0.0,0.0,306,b1,9,2020-01-02 01:30
19.9899974987492,0.0,0.0,306,b1,10,2020-01-02 01:30
20.0,0.3500729511196,0.0,306,b1,11,2020-01-02 01:30
0.0,-0.0,0.0,307,f1,0,2020-01-02 01:35
0.0,-0.0,0.0,307,f1,1,2020-01-02 01:35
0.0,-0.0,0.0,307,f1,2,2020-01-02 01:35
0.0,-0.0,0.0,307,f1,3,2020-01-02 01:35
0.0,-0.0,0.0,307,f1,4,2020-01-02 01:35
0.0,-0.0,0.0,307,f1,5,2020-01-02 01:35
0.0,-0.0,0.0,307,f1,6,2020-01-02 01:35
0.0,-0.0,0.0,307,f1,7,2020-01-02 01:35
0.0,-0.0,0.0,307,f1,8,2020-01-02 01:35
0.0,-0.0,0.0,307,f1,9,2020-01-02 01:35
0.0434786603306051,0.549204130491853,0.0,307,f1,10,2020-01-02 01:35
4.0,50.0,0.0,307,f1,11,2020-01-02 01:35
20.0050031273457,0.0,0.0,307,b1,0,2020-01-02 01:35
20.0033352791832,0.0,0.0,307,b1,1,2020-01-02 01:35
20.0016675700719,0.0,0.0,307,b1,2,2020-01-02 01:35
20.0,0.0,0.0,307,b1,3,2020-01-02 01:35
19.9983325689561,0.0,0.0,307,b1,4,2020-01-02 01:35
19.9966652769284,0.0,0.0,307,b1,5,2020-01-02 01:35
19.9949981239055,0.0,0.0,307,b1,6,2020-01-02 01:35
19.9933311098757,0.0,0.0,307,b1,7,2020-01-02 01:35
19.9916642348275,0.0,0.0,307,b1,8,2020-01-02 01:35
19.9899974987492,0.0,0.0,307,b1,9,2020-01-02 01:35
19.9883309016293,0.0,0.0,307,b1,10,2020-01-02 01:35
20.0,0.400066696312855,0.0,307,b1,11,2020-01-02 01:35
0.0,-0.0,0.0,308,f1,0,2020-01-02 01:40
0.0,-0.0,0.0,308,f1,1,2020-01-02 01:40
0.0,-0.0,0.0,308,f1,2,2020-01-02 01:40
0.0,-0.0,0.0,308,f1,3,2020-01-02 01:40
0.0,-0.0,0.0,308,f1,4,2020-01-02 01:40
0.0,-0.0,0.0,308,f1,5,2020-01-02 01:40
0.0,-0.0,0.0,308,f1,6,2020-01-02 01:40
0.0,-0.0,0.0,308,f1,7,2020-01-02 01:40
0.0,-0.0,0.0,308,f1,8,2020-01-02 01:40
0.0,-0.0,0.0,308,f1,9,2020-01-02 01:40
0.0434786603306051,0.549204130491853,0.0,308,f1,10,2020-01-02 01:40
4.0,50.0,0.0,308,f1,11,2020-01-02 01:40
20.0033352791833,0.0,0.0,308,b1,0,2020-01-02 01:40
20.0016675700719,0.0,0.0,308,b1,1,2020-01-02 01:40
20.0,0.0,0.0,308,b1,2,2020-01-02 01:40
19.9983325689561,0.0,0.0,308,b1,3,2020-01-02 01:40
19.9966652769285,0.0,0.0,308,b1,4,2020-01-02 01:40
19.9949981239055,0.0,0.0,308,b1,5,2020-01-02 01:40
19.9933311098758,0.0,0.0,308,b1,6,2020-01-02 01:40
19.9916642348275,0.0,0.0,308,b1,7,2020-01-02 01:40
19.9899974987493,0.0,0.0,308,b1,8,2020-01-02 01:40
19.9883309016294,0.0,0.0,308,b1,9,2020-01-02 01:40
19.9866644434563,0.0,0.0,308,b1,10,2020-01-02 01:40
20.0,0.450056273449171,0.0,308,b1,11,2020-01-02 01:40
0.0,-0.0,0.0,309,f1,0,2020-01-02 01:45
0.0,-0.0,0.0,309,f1,1,2020-01-02 01:45
0.0,-0.0,0.0,309,f1,2,2020-01-02 01:45
0.0,-0.0,0.0,309,f1,3,2020-01-02 01:45
0.0,-0.0,0.0,309,f1,4,2020-01-02 01:45
0.0,-0.0,0.0,309,f1,5,2020-01-02 01:45
0.0,-0.0,0.0,309,f1,6,2020-01-02 01:45
0.0,-0.0,0.0,309,f1,7,2020-01-02 01:45
0.0,-0.0,0.0,309,f1,8,2020-01-02 01:45
0.0,-0.0,0.0,309,f1,9,2020-01-02 01:45
0.0434786603306051,0.549204130491853,0.0,309,f1,10,2020-01-02 01:45
4.0,50.0,0.0,309,f1,11,2020-01-02 01:45
20.0016675700719,0.0,0.0,309,b1,0,2020-01-02 01:45
20.0000000000001,0.0,0.0,309,b1,1,2020-01-02 01:45
19.9983325689561,0.0,0.0,309,b1,2,2020-01-02 01:45
19.9966652769285,0.0,0.0,309,b1,3,2020-01-02 01:45
19.9949981239056,0.0,0.0,309,b1,4,2020-01-02 01:45
19.9933311098758,0.0,0.0,309,b1,5,2020-01-02 01:45
19.9916642348276,0.0,0.0,309,b1,6,2020-01-02 01:45
19.9899974987493,0.0,0.0,309,b1,7,2020-01-02 01:45
19.9883309016294,0.0,0.0,309,b1,8,2020-01-02 01:45
19.9866644434563,0.0,0.0,309,b1,9,2020-01-02 01:45
19.9849981242184,0.0,0.0,309,b1,10,2020-01-02 01:45
20.0,0.500041682876002,0.0,309,b1,11,2020-01-02 01:45
0.0,-0.0,0.0,310,f1,0,2020-01-02 01:50
0.0,-0.0,0.0,310,f1,1,2020-01-02 01:50
0.0,-0.0,0.0,310,f1,2,2020-01-02 01:50
0.0,-0.0,0.0,310,f1,3,2020-01-02 01:50
0.0,-0.0,0.0,310,f1,4,2020-01-02 01:50
0.0,-0.0,0.0,310,f1,5,2020-01-02 01:50
0.0,-0.0,0.0,310,f1,6,2020-01-02 01:50
0.0,-0.0,0.0,310,f1,7,2020-01-02 01:50
0.0,-0.0,0.0,310,f1,8,2020-01-02 01:50
0.0,-0.0,0.0,310,f1,9,2020-01-02 01:50
0.0434786603306051,0.549204130491853,0.0,310,f1,10,2020-01-02 01:50
4.0,50.0,0.0,310,f1,11,2020-01-02 01:50
20.0,0.0,0.0,310,b1,0,2020-01-02 01:50
19.9983325689561,0.0,0.0,310,b1,1,2020-01-02 01:50
19.9966652769285,0.0,0.0,310,b1,2,2020-01-02 01:50
19.9949981239055,0.0,0.0,310,b1,3,2020-01-02 01:50
19.9933311098758,0.0,0.0,310,b1,4,2020-01-02 01:50
19.9916642348275,0.0,0.0,310,b1,5,2020-01-02 01:50
19.9899974987493,0.0,0.0,310,b1,6,2020-01-02 01:50
19.9883309016294,0.0,0.0,310,b1,7,2020-01-02 01:50
19.9866644434563,0.0,0.0,310,b1,8,2020-01-02 01:50
19.9849981242184,0.0,0.0,310,b1,9,2020-01-02 01:50
19.9833319439041,0.0,0.0,310,b1,10,2020-01-02 01:50
20.0,0.550022924944749,0.0,310,b1,11,2020-01-02 01:50
0.0,-0.0,0.0,311,f1,0,2020-01-02 01:55
0.0,-0.0,0.0,311,f1,1,2020-01-02 01:55
0.0,-0.0,0.0,311,f1,2,2020-01-02 01:55
0.0,-0.0,0.0,311,f1,3,2020-01-02 01:55
0.0,-0.0,0.0,311,f1,4,2020-01-02 01:55
0.0,-0.0,0.0,311,f1,5,2020-01-02 01:55
0.0,-0.0,0.0,311,f1,6,2020-01-02 01:55
0.0,-0.0,0.0,311,f1,7,2020-01-02 01:55
0.0,-0.0,0.0,311,f1,8,2020-01-02 01:55
0.0,-0.0,0.0,311,f1,9,2020-01-02 01:55
0.0434786603306051,0.549204130491853,0.0,311,f1,10,2020-01-02 01:55
4.0,50.0,0.0,311,f1,11,2020-01-02 01:55
19.9983325689561,0.0,0.0,311,b1,0,2020-01-02 01:55
19.9966652769284,0.0,0.0,311,b1,1,2020-01-02 01:55
19.9949981239055,0.0,0.0,311,b1,2,2020-01-02 01:55
19.9933311098757,0.0,0.0,311,b1,3,2020-01-02 01:55
19.9916642348275,0.0,0.0,311,b1,4,2020-01-02 01:55
19.9899974987492,0.0,0.0,311,b1,5,2020-01-02 01:55
19.9883309016293,0.0,0.0,311,b1,6,2020-01-02 01:55
19.9866644434562,0.0,0.0,311,b1,7,2020-01-02 01:55
19.9849981242183,0.0,0.0,311,b1,8,2020-01-02 01:55
19.983331943904,0.0,0.0,311,b1,9,2020-01-02 01:55
19.9816659025018,0.0,0.0,311,b1,10,2020-01-02 01:55
20.0,0.599999999999561,0.0,311,b1,11,2020-01-02 01:55
0.0,-0.0,0.0,312,f1,0,2020-01-02 02:00
0.0,-0.0,0.0,312,f1,1,2020-01-02 02:00
0.0,-0.0,0.0,312,f1,2,2020-01-02 02:00
0.0,-0.0,0.0,312,f1,3,2020-01-02 02:00
0.0,-0.0,0.0,312,f1,4,2020-01-02 02:00
0.0,-0.0,0.0,312,f1,5,2020-01-02 02:00
0.0,-0.0,0.0,312,f1,6,2020-01-02 02:00
0.0,-0.0,0.0,312,f1,7,2020-01-02 02:00
0.0,-0.0,0.0,312,f1,8,2020-01-02 02:00
0.0,-0.0,0.0,312,f1,9,2020-01-02 02:00
0.0434786603306051,0.549204130491853,0.0,312,f1,10,2020-01-02 02:00
4.0,50.0,0.0,312,f1,11,2020-01-02 02:00
19.9966652769285,0.0,0.0,312,b1,0,2020-01-02 02:00
19.9949981239056,0.0,0.0,312,b1,1,2020-01-02 02:00
19.9933311098758,0.0,0.0,312,b1,2,2020-01-02 02:00
19.9916642348276,0.0,0.0,312,b1,3,2020-01-02 02:00
19.9899974987493,0.0,0.0,312,b1,4,2020-01-02 02:00
19.9883309016294,0.0,0.0,312,b1,5,2020-01-02 02:00
19.9866644434563,0.0,0.0,312,b1,6,2020-01-02 02:00
19.9849981242184,0.0,0.0,312,b1,7,2020-01-02 02:00
19.9833319439041,0.0,0.0,312,b1,8,2020-01-02 02:00
19.9816659025019,0.0,0.0,312,b1,9,2020-01-02 02:00
19.9800000000001,0.0,0.0,312,b1,10,2020-01-02 02:00
20.0,0.64997290838523,0.0,312,b1,11,2020-01-02 02:00
0.0,-0.0,0.0,313,f1,0,2020-01-02 02:05
0.0,-0.0,0.0,313,f1,1,2020-01-02 02:05
0.0,-0.0,0.0,313,f1,2,2020-01-02 02:05
0.0,-0.0,0.0,313,f1,3,2020-01-02 02:05
0.0,-0.0,0.0,313,f1,4,2020-01-02 02:05
0.0,-0.0,0.0,313,f1,5,2020-01-02 02:05
0.0,-0.0,0.0,313,f1,6,2020-01-02 02:05
0.0,-0.0,0.0,313,f1,7,2020-01-02 02:05
0.0,-0.0,0.0,313,f1,8,2020-01-02 02:05
0.0,-0.0,0.0,313,f1,9,2020-01-02 02:05
0.0434786603306051,0.549204130491853,0.0,313,f1,10,2020-01-02 02:05
4.0,50.0,0.0,313,f1,11,2020-01-02 02:05
19.9949981239056,0.0,0.0,313,b1,0,2020-01-02 02:05
19.9933311098758,0.0,0.0,313,b1,1,2020-01-02 02:05
19.9916642348276,0.0,0.0,313,b1,2,2020-01-02 02:05
19.9899974987493,0.0,0.0,313,b1,3,2020-01-02 02:05
19.9883309016294,0.0,0.0,313,b1,4,2020-01-02 02:05
19.9866644434563,0.0,0.0,313,b1,5,2020-01-02 02:05
19.9849981242184,0.0,0.0,313,b1,6,2020-01-02 02:05
19.9833319439041,0.0,0.0,313,b1,7,2020-01-02 02:05
19.9816659025019,0.0,0.0,313,b1,8,2020-01-02 02:05
19.9800000000001,0.0,0.0,313,b1,9,2020-01-02 02:05
19.9783342363872,0.0,0.0,313,b1,10,2020-01-02 02:05
20.0,0.699941650452622,0.0,313,b1,11,2020-01-02 02:05
0.0,-0.0,0.0,314,f1,0,2020-01-02 02:10
0.0,-0.0,0.0,314,f1,1,2020-01-02 02:10
0.0,-0.0,0.0,314,f1,2,2020-01-02 02:10
0.0,-0.0,0.0,314,f1,3,2020-01-02 02:10
0.0,-0.0,0.0,314,f1,4,2020-01-02 02:10
0.0,-0.0,0.0,314,f1,5,2020-01-02 02:10
0.0,-0.0,0.0,314,f1,6,2020-01-02 02:10
0.0,-0.0,0.0,314,f1,7,2020-01-02 02:10
0.0,-0.0,0.0,314,f1,8,2020-01-02 02:10
0.0,-0.0,0.0,314,f1,9,2020-01-02 02:10
0.0434786603306051,0.549204130491853,0.0,314,f1,10,2020-01-02 02:10
4.0,50.0,0.0,314,f1,11,2020-01-02 02:10
19.9933311098758,0.0,0.0,314,b1,0,2020-01-02 02:10
19.9916642348276,0.0,0.0,314,b1,1,2020-01-02 02:10
19.9899974987493,0.0,0.0,314,b1,2,2020-01-02 02:10
19.9883309016294,0.0,0.0,314,b1,3,2020-01-02 02:10
19.9866644434563,0.0,0.0,314,b1,4,2020-01-02 02:10
19.9849981242184,0.0,0.0,314,b1,5,2020-01-02 02:10
19.9833319439041,0.0,0.0,314,b1,6,2020-01-02 02:10
19.9816659025019,0.0,0.0,314,b1,7,2020-01-02 02:10
19.9800000000001,0.0,0.0,314,b1,8,2020-01-02 02:10
19.9783342363872,0.0,0.0,314,b1,9,2020-01-02 02:10
19.9766686116516,0.0,0.0,314,b1,10,2020-01-02 02:10
20.0,0.749906226548873,0.0,314,b1,11,2020-01-02 02:10
0.0,-0.0,0.0,315,f1,0,2020-01-02 02:15
0.0,-0.0,0.0,315,f1,1,2020-01-02 02:15
0.0,-0.0,0.0,315,f1,2,2020-01-02 02:15
0.0,-0.0,0.0,315,f1,3,2020-01-02 02:15
0.0,-0.0,0.0,315,f1,4,2020-01-02 02:15
0.0,-0.0,0.0,315,f1,5,2020-01-02 02:15
0.0,-0.0,0.0,315,f1,6,2020-01-02 02:15
0.0,-0.0,0.0,315,f1,7,2020-01-02 02:15
0.0,-0.0,0.0,315,f1,8,2020-01-02 02:15
0.0,-0.0,0.0,315,f1,9,2020-01-02 02:15
0.0434786603306051,0.549204130491853,0.0,315,f1,10,2020-01-02 02:15
4.0,50.0,0.0,315,f1,11,2020-01-02 02:15
19.9916642348276,0.0,0.0,315,b1,0,2020-01-02 02:15
19.9899974987493,0.0,0.0,315,b1,1,2020-01-02 02:15
19.9883309016294,0.0,0.0,315,b1,2,2020-01-02 02:15
19.9866644434563,0.0,0.0,315,b1,3,2020-01-02 02:15
19.9849981242184,0.0,0.0,315,b1,4,2020-01-02 02:15
19.9833319439041,0.0,0.0,315,b1,5,2020-01-02 02:15
19.9816659025019,0.0,0.0,315,b1,6,2020-01-02 02:15
19.9800000000001,0.0,0.0,315,b1,7,2020-01-02 02:15
19.9783342363872,0.0,0.0,315,b1,8,2020-01-02 02:15
19.9766686116516,0.0,0.0,315,b1,9,2020-01-02 02:15
20.0016675700719,0.79993332870508,0.0,315,b1,10,2020-01-02 02:15
20.0,0.0,0.0,315,b1,11,2020-01-02 02:15
0.0,-0.0,0.0,316,f1,0,2020-01-02 02:20
0.0,-0.0,0.0,316,f1,1,2020-01-02 02:20
0.0,-0.0,0.0,316,f1,2,2020-01-02 02:20
0.0,-0.0,0.0,316,f1,3,2020-01-02 02:20
0.0,-0.0,0.0,316,f1,4,2020-01-02 02:20
0.0,-0.0,0.0,316,f1,5,2020-01-02 02:20
0.0,-0.0,0.0,316,f1,6,2020-01-02 02:20
0.0,-0.0,0.0,316,f1,7,2020-01-02 02:20
0.0,-0.0,0.0,316,f1,8,2020-01-02 02:20
0.0,-0.0,0.0,316,f1,9,2020-01-02 02:20
0.0434786603306051,0.549204130491853,0.0,316,f1,10,2020-01-02 02:20
4.0,50.0,0.0,316,f1,11,2020-01-02 02:20
19.9899974987493,0.0,0.0,316,b1,0,2020-01-02 02:20
19.9883309016294,0.0,0.0,316,b1,1,2020-01-02 02:20
19.9866644434563,0.0,0.0,316,b1,2,2020-01-02 02:20
19.9849981242184,0.0,0.0,316,b1,3,2020-01-02 02:20
19.9833319439041,0.0,0.0,316,b1,4,2020-01-02 02:20
19.9816659025019,0.0,0.0,316,b1,5,2020-01-02 02:20
19.9800000000001,0.0,0.0,316,b1,6,2020-01-02 02:20
19.9783342363872,0.0,0.0,316,b1,7,2020-01-02 02:20
19.9766686116516,0.0,0.0,316,b1,8,2020-01-02 02:20
19.9750031257817,0.0,0.0,316,b1,9,2020-01-02 02:20
19.973337778766,0.0,0.0,316,b1,10,2020-01-02 02:20
20.0,0.8498228822166,0.0,316,b1,11,2020-01-02 02:20
0.0,-0.0,0.0,317,f1,0,2020-01-02 02:25
0.0,-0.0,0.0,317,f1,1,2020-01-02 02:25
0.0,-0.0,0.0,317,f1,2,2020-01-02 02:25
0.0,-0.0,0.0,317,f1,3,2020-01-02 02:25
0.0,-0.0,0.0,317,f1,4,2020-01-02 02:25
0.0,-0.0,0.0,317,f1,5,2020-01-02 02:25
0.0,-0.0,0.0,317,f1,6,2020-01-02 02:25
0.0,-0.0,0.0,317,f1,7,2020-01-02 02:25
0.0,-0.0,0.0,317,f1,8,2020-01-02 02:25
0.0,-0.0,0.0,317,f1,9,2020-01-02 02:25
0.0434786603306051,0.549204130491853,0.0,317,f1,10,2020-01-02 02:25
4.0,50.0,0.0,317,f1,11,2020-01-02 02:25
19.9883309016294,0.0,0.0,317,b1,0,2020-01-02 02:25
19.9866644434563,0.0,0.0,317,b1,1,2020-01-02 02:25
19.9849981242184,0.0,0.0,317,b1,2,2020-01-02 02:25
19.9833319439041,0.0,0.0,317,b1,3,2020-01-02 02:25
19.9816659025019,0.0,0.0,317,b1,4,2020-01-02 02:25
19.9800000000001,0.0,0.0,317,b1,5,2020-01-02 02:25
19.9783342363872,0.0,0.0,317,b1,6,2020-01-02 02:25
19.9766686116516,0.0,0.0,317,b1,7,2020-01-02 02:25
19.9750031257817,0.0,0.0,317,b1,8,2020-01-02 02:25
19.9733377787659,0.0,0.0,317,b1,9,2020-01-02 02:25
19.9716725705928,0.0,0.0,317,b1,10,2020-01-02 02:25
20.0,0.899774962483093,0.0,317,b1,11,2020-01-02 02:25
0.0,-0.0,0.0,318,f1,0,2020-01-02 02:30
0.0,-0.0,0.0,318,f1,1,2020-01-02 02:30
0.0,-0.0,0.0,318,f1,2,2020-01-02 02:30
0.0,-0.0,0.0,318,f1,3,2020-01-02 02:30
0.0,-0.0,0.0,318,f1,4,2020-01-02 02:30
0.0,-0.0,0.0,318,f1,5,2020-01-02 02:30
0.0,-0.0,0.0,318,f1,6,2020-01-02 02:30
0.0,-0.0,0.0,318,f1,7,2020-01-02 02:30
0.0,-0.0,0.0,318,f1,8,2020-01-02 02:30
0.0,-0.0,0.0,318,f1,9,2020-01-02 02:30
0.0434786603306051,0.549204130491853,0.0,318,f1,10,2020-01-02 02:30
4.0,50.0,0.0,318,f1,11,2020-01-02 02:30
19.9866644434563,0.0,0.0,318,b1,0,2020-01-02 02:30
19.9849981242184,0.0,0.0,318,b1,1,2020-01-02 02:30
19.9833319439041,0.0,0.0,318,b1,2,2020-01-02 02:30
19.9816659025019,0.0,0.0,318,b1,3,2020-01-02 02:30
19.9800000000001,0.0,0.0,318,b1,4,2020-01-02 02:30
19.9783342363872,0.0,0.0,318,b1,5,2020-01-02 02:30
19.9766686116516,0.0,0.0,318,b1,6,2020-01-02 02:30
19.9750031257817,0.0,0.0,318,b1,7,2020-01-02 02:30
19.9733377787659,0.0,0.0,318,b1,8,2020-01-02 02:30
19.9716725705928,0.0,0.0,318,b1,9,2020-01-02 02:30
19.9700075012506,0.0,0.0,318,b1,10,2020-01-02 02:30
20.0,0.949722878166455,0.0,318,b1,11,2020-01-02 02:30
0.0,-0.0,0.0,319,f1,0,2020-01-02 02:35
0.0,-0.0,0.0,319,f1,1,2020-01-02 02:35
0.0,-0.0,0.0,319,f1,2,2020-01-02 02:35
0.0,-0.0,0.0,319,f1,3,2020-01-02 02:35
0.0,-0.0,0.0,319,f1,4,2020-01-02 02:35
0.0,-0.0,0.0,319,f1,5,2020-01-02 02:35
0.0,-0.0,0.0,319,f1,6,2020-01-02 02:35
0.0,-0.0,0.0,319,f1,7,2020-01-02 02:35
0.0,-0.0,0.0,319,f1,8,2020-01-02 02:35
0.0,-0.0,0.0,319,f1,9,2020-01-02 02:35
0.0434786603306051,0.549204130491853,0.0,319,f1,10,2020-01-02 02:35
4.0,50.0,0.0,319,f1,11,2020-01-02 02:35
19.9849981242184,0.0,0.0,319,b1,0,2020-01-02 02:35
19.9833319439041,0.0,0.0,319,b1,1,2020-01-02 02:35
19.9816659025019,0.0,0.0,319,b1,2,2020-01-02 02:35
19.9800000000001,0.0,0.0,319,b1,3,2020-01-02 02:35
19.9783342363872,0.0,0.0,319,b1,4,2020-01-02 02:35
19.9766686116516,0.0,0.0,319,b1,5,2020-01-02 02:35
19.9750031257817,0.0,0.0,319,b1,6,2020-01-02 02:35
19.9733377787659,0.0,0.0,319,b1,7,2020-01-02 02:35
19.9716725705928,0.0,0.0,319,b1,8,2020-01-02 02:35
19.9700075012506,0.0,0.0,319,b1,9,2020-01-02 02:35
19.9683425707278,0.0,0.0,319,b1,10,2020-01-02 02:35
20.0,0.99966662961446,0.0,319,b1,11,2020-01-02 02:35
0.0,-0.0,0.0,320,f1,0,2020-01-02 02:40
0.0,-0.0,0.0,320,f1,1,2020-01-02 02:40
0.0,-0.0,0.0,320,f1,2,2020-01-02 02:40
0.0,-0.0,0.0,320,f1,3,2020-01-02 02:40
0.0,-0.0,0.0,320,f1,4,2020-01-02 02:40
0.0,-0.0,0.0,320,f1,5,2020-01-02 02:40
0.0,-0.0,0.0,320,f1,6,2020-01-02 02:40
0.0,-0.0,0.0,320,f1,7,2020-01-02 02:40
0.0,-0.0,0.0,320,f1,8,2020-01-02 02:40
0.0,-0.0,0.0,320,f1,9,2020-01-02 02:40
0.0434786603306051,0.549204130491853,0.0,320,f1,10,2020-01-02 02:40
4.0,50.0,0.0,320,f1,11,2020-01-02 02:40
19.9833319439041,0.0,0.0,320,b1,0,2020-01-02 02:40
19.9816659025019,0.0,0.0,320,b1,1,2020-01-02 02:40
19.9800000000001,0.0,0.0,320,b1,2,2020-01-02 02:40
19.9783342363872,0.0,0.0,320,b1,3,2020-01-02 02:40
19.9766686116516,0.0,0.0,320,b1,4,2020-01-02 02:40
19.9750031257817,0.0,0.0,320,b1,5,2020-01-02 02:40
