S,p_ch,p_dc,i,s,t,Time
2.1207749181863,5.0,0.0,16,f1,8,2020-01-01 01:20
1.68290050400444,0.0,5.0,16,f1,9,2020-01-01 01:20
1.66607149896439,0.0,0.0,16,f1,10,2020-01-01 01:20
2.44107744747475,10.0,0.0,16,f1,11,2020-01-01 01:20
4.0,20.0,0.0,16,f1,12,2020-01-01 01:20
20.0000000000001,0.0,0.0,17,b1,1,2020-01-01 01:25
19.9800000000001,0.0,0.0,17,b1,2,2020-01-01 01:25
19.9600200000001,0.0,0.0,17,b1,3,2020-01-01 01:25
19.9400599800001,0.0,0.0,17,b1,4,2020-01-01 01:25
19.9201199200201,0.0,0.0,17,b1,5,2020-01-01 01:25
20.6918664636001,10.0,0.0,17,b1,6,2020-01-01 01:25
20.6711745971365,0.0,0.0,17,b1,7,2020-01-01 01:25
19.8171700925393,0.0,10.0,17,b1,8,2020-01-01 01:25
18.9640195924468,0.0,10.0,17,b1,9,2020-01-01 01:25
18.9450555728544,0.0,0.0,17,b1,10,2020-01-01 01:25
19.7177771807815,10.0,0.0,17,b1,11,2020-01-01 01:25
20.0,3.81398649608875,0.0,17,b1,12,2020-01-01 01:25
1.0,0.126315789978948,0.0,17,f1,1,2020-01-01 01:25
1.0,0.126315789978947,0.0,17,f1,2,2020-01-01 01:25
1.0,0.126315789978949,0.0,17,f1,3,2020-01-01 01:25
1.0,0.126315789978948,0.0,17,f1,4,2020-01-01 01:25
1.0,0.126315789978949,0.0,17,f1,5,2020-01-01 01:25
1.48532608495095,6.2567505717759,0.0,17,f1,6,2020-01-01 01:25
1.86630615585144,5.0,0.0,17,f1,7,2020-01-01 01:25
1.43097642929293,0.0,5.0,17,f1,8,2020-01-01 01:25
1.0,0.0,5.0,17,f1,9,2020-01-01 01:25
1.27867820962604,3.64646160986216,0.0,17,f1,10,2020-01-01 01:25
2.34623630065582,13.6464616098622,0.0,17,f1,11,2020-01-01 01:25
4.0,21.1860135039112,0.0,17,f1,12,2020-01-01 01:25
19.9800000000001,0.0,0.0,18,b1,1,2020-01-01 01:30
19.9600200000001,0.0,0.0,18,b1,2,2020-01-01 01:30
19.9400599800001,0.0,0.0,18,b1,3,2020-01-01 01:30
19.9201199200201,0.0,0.0,18,b1,4,2020-01-01 01:30
19.9001998001001,0.0,0.0,18,b1,5,2020-01-01 01:30
19.8660230037128,0.0,0.171319159731726,18,b1,6,2020-01-01 01:30
18.9985470541219,0.0,10.1713191597317,18,b1,7,2020-01-01 01:30
18.1462151770677,0.0,10.0,18,b1,8,2020-01-01 01:30
18.1280689618907,0.0,0.0,18,b1,9,2020-01-01 01:30
18.9016075564288,10.0,0.0,18,b1,10,2020-01-01 01:30
19.8471098611167,12.1819442033936,0.0,18,b1,11,2020-01-01 01:30
20.0,2.18194420339359,0.0,18,b1,12,2020-01-01 01:30
1.0,0.126315789978948,0.0,18,f1,1,2020-01-01 01:30
1.0,0.126315789978949,0.0,18,f1,2,2020-01-01 01:30
1.0,0.126315789978947,0.0,18,f1,3,2020-01-01 01:30
1.0,0.126315789978948,0.0,18,f1,4,2020-01-01 01:30
1.45705985122228,5.89970340745924,0.0,18,f1,5,2020-01-01 01:30
1.8518853512179,5.17131915973173,0.0,18,f1,6,2020-01-01 01:30
1.43097642929293,0.0,4.82868084026827,18,f1,7,2020-01-01 01:30
1.0,0.0,5.0,18,f1,8,2020-01-01 01:30
1.0,0.126315789978947,0.0,18,f1,9,2020-01-01 01:30
1.21309608300562,2.81805579660641,0.0,18,f1,10,2020-01-01 01:30
2.21572786868119,12.8180557966064,0.0,18,f1,11,2020-01-01 01:30
4.0,22.8180557966064,0.0,18,f1,12,2020-01-01 01:30
19.9600200000001,0.0,0.0,19,b1,1,2020-01-01 01:35
19.9400599800001,0.0,0.0,19,b1,2,2020-01-01 01:35
19.9201199200201,0.0,0.0,19,b1,3,2020-01-01 01:35
19.9001998001001,0.0,0.0,19,b1,4,2020-01-01 01:35
19.635173037115,0.0,2.94151876998569,19,b1,5,2020-01-01 01:35
18.5370779708929,0.0,12.9415187699857,19,b1,6,2020-01-01 01:35
17.6852075629221,0.0,10.0,19,b1,7,2020-01-01 01:35
17.6675223553591,0.0,0.0,19,b1,8,2020-01-01 01:35
17.8888422841083,3.01878886813273,0.0,19,b1,9,2020-01-01 01:35
18.9016075564288,13.0187888681327,0.0,19,b1,10,2020-01-01 01:35
19.8471098611167,12.1819442033936,0.0,19,b1,11,2020-01-01 01:35
20.0,2.18194420339359,0.0,19,b1,12,2020-01-01 01:35
1.0,0.126315789978948,0.0,19,f1,1,2020-01-01 01:35
1.0,0.126315789978949,0.0,19,f1,2,2020-01-01 01:35
1.0,0.126315789978947,0.0,19,f1,3,2020-01-01 01:35
1.0,0.126315789978948,0.0,19,f1,4,2020-01-01 01:35
1.61870356677572,7.94151876998569,0.0,19,f1,5,2020-01-01 01:35
1.43097642929293,0.0,2.05848123001431,19,f1,6,2020-01-01 01:35
1.0,0.0,5.0,19,f1,7,2020-01-01 01:35
1.0,0.126315789978948,0.0,19,f1,8,2020-01-01 01:35
1.0,0.126315789978949,0.0,19,f1,9,2020-01-01 01:35
1.21309608300562,2.81805579660641,0.0,19,f1,10,2020-01-01 01:35
2.21572786868119,12.8180557966064,0.0,19,f1,11,2020-01-01 01:35
4.0,22.8180557966064,0.0,19,f1,12,2020-01-01 01:35
19.9400599800001,0.0,0.0,20,b1,1,2020-01-01 01:40
19.9201199200201,0.0,0.0,20,b1,2,2020-01-01 01:40
19.9001998001001,0.0,0.0,20,b1,3,2020-01-01 01:40
19.635173037115,0.0,2.94151876998569,20,b1,4,2020-01-01 01:40
18.5370779708929,0.0,12.9415187699857,20,b1,5,2020-01-01 01:40
17.685207562922,0.0,10.0,20,b1,6,2020-01-01 01:40
17.6675223553591,0.0,0.0,20,b1,7,2020-01-01 01:40
17.6498548330038,0.0,0.0,20,b1,8,2020-01-01 01:40
17.8800129420208,3.13020587167897,0.0,20,b1,9,2020-01-01 01:40
18.9016075564288,13.130205871679,0.0,20,b1,10,2020-01-01 01:40
19.8471098611167,12.1819442033936,0.0,20,b1,11,2020-01-01 01:40
20.0,2.18194420339359,0.0,20,b1,12,2020-01-01 01:40
1.0,0.126315789978948,0.0,20,f1,1,2020-01-01 01:40
1.0,0.126315789978948,0.0,20,f1,2,2020-01-01 01:40
1.0,0.126315789978949,0.0,20,f1,3,2020-01-01 01:40
1.61870356677572,7.94151876998569,0.0,20,f1,4,2020-01-01 01:40
1.43097642929293,0.0,2.05848123001431,20,f1,5,2020-01-01 01:40
1.0,0.0,5.0,20,f1,6,2020-01-01 01:40
1.0,0.126315789978948,0.0,20,f1,7,2020-01-01 01:40
1.0,0.126315789978947,0.0,20,f1,8,2020-01-01 01:40
1.0,0.126315789978947,0.0,20,f1,9,2020-01-01 01:40
1.21309608300562,2.81805579660641,0.0,20,f1,10,2020-01-01 01:40
2.21572786868119,12.8180557966064,0.0,20,f1,11,2020-01-01 01:40
4.0,22.8180557966064,0.0,20,f1,12,2020-01-01 01:40
19.9201199200201,0.0,0.0,21,b1,1,2020-01-01 01:45
19.9001998001001,0.0,0.0,21,b1,2,2020-01-01 01:45
19.635173037115,0.0,2.94151876998569,21,b1,3,2020-01-01 01:45
18.5370779708929,0.0,12.9415187699857,21,b1,4,2020-01-01 01:45
17.685207562922,0.0,10.0,21,b1,5,2020-01-01 01:45
17.6675223553591,0.0,0.0,21,b1,6,2020-01-01 01:45
17.6498548330038,0.0,0.0,21,b1,7,2020-01-01 01:45
17.6322049781708,0.0,0.0,21,b1,8,2020-01-01 01:45
17.8711924292753,3.24151145822162,0.0,21,b1,9,2020-01-01 01:45
18.9016075564288,13.2415114582216,0.0,21,b1,10,2020-01-01 01:45
19.8471098611167,12.1819442033936,0.0,21,b1,11,2020-01-01 01:45
20.0,2.18194420339359,0.0,21,b1,12,2020-01-01 01:45
1.0,0.126315789978948,0.0,21,f1,1,2020-01-01 01:45
1.0,0.126315789978948,0.0,21,f1,2,2020-01-01 01:45
1.61870356677572,7.94151876998569,0.0,21,f1,3,2020-01-01 01:45
1.43097642929293,0.0,2.05848123001431,21,f1,4,2020-01-01 01:45
1.0,0.0,5.0,21,f1,5,2020-01-01 01:45
1.0,0.126315789978948,0.0,21,f1,6,2020-01-01 01:45
1.0,0.126315789978948,0.0,21,f1,7,2020-01-01 01:45
1.0,0.126315789978949,0.0,21,f1,8,2020-01-01 01:45
1.0,0.126315789978949,0.0,21,f1,9,2020-01-01 01:45
1.21309608300562,2.81805579660641,0.0,21,f1,10,2020-01-01 01:45
2.21572786868119,12.8180557966064,0.0,21,f1,11,2020-01-01 01:45
4.0,22.8180557966064,0.0,21,f1,12,2020-01-01 01:45
19.9001998001001,0.0,0.0,22,b1,1,2020-01-01 01:50
19.635173037115,0.0,2.94151876998569,22,b1,2,2020-01-01 01:50
18.5370779708929,0.0,12.9415187699857,22,b1,3,2020-01-01 01:50
17.685207562922,0.0,10.0,22,b1,4,2020-01-01 01:50
17.6675223553591,0.0,0.0,22,b1,5,2020-01-01 01:50
17.6498548330038,0.0,0.0,22,b1,6,2020-01-01 01:50
17.6322049781708,0.0,0.0,22,b1,7,2020-01-01 01:50
17.6145727731926,0.0,0.0,22,b1,8,2020-01-01 01:50
17.8623807370426,3.35270573917768,0.0,22,b1,9,2020-01-01 01:50
18.9016075564288,13.3527057391777,0.0,22,b1,10,2020-01-01 01:50
19.8471098611167,12.1819442033936,0.0,22,b1,11,2020-01-01 01:50
20.0,2.18194420339359,0.0,22,b1,12,2020-01-01 01:50
1.0,0.126315789978948,0.0,22,f1,1,2020-01-01 01:50
1.61870356677572,7.94151876998569,0.0,22,f1,2,2020-01-01 01:50
1.43097642929293,0.0,2.05848123001431,22,f1,3,2020-01-01 01:50
1.0,0.0,5.0,22,f1,4,2020-01-01 01:50
1.0,0.126315789978947,0.0,22,f1,5,2020-01-01 01:50
1.0,0.126315789978948,0.0,22,f1,6,2020-01-01 01:50
1.0,0.126315789978947,0.0,22,f1,7,2020-01-01 01:50
1.0,0.126315789978947,0.0,22,f1,8,2020-01-01 01:50
1.0,0.126315789978947,0.0,22,f1,9,2020-01-01 01:50
1.21309608300562,2.81805579660641,0.0,22,f1,10,2020-01-01 01:50
2.21572786868119,12.8180557966064,0.0,22,f1,11,2020-01-01 01:50
4.0,22.8180557966064,0.0,22,f1,12,2020-01-01 01:50
19.4636329353,0.0,5.0,23,b1,1,2020-01-01 01:55
18.1941693073647,0.0,15.0,23,b1,2,2020-01-01 01:55
16.9259751430573,0.0,15.0,23,b1,3,2020-01-01 01:55
16.4923825029143,0.0,5.0,23,b1,4,2020-01-01 01:55
16.4758901204114,0.0,0.0,23,b1,5,2020-01-01 01:55
16.459414230291,0.0,0.0,23,b1,6,2020-01-01 01:55
16.4429548160607,0.0,0.0,23,b1,7,2020-01-01 01:55
16.4711311218182,0.563611714762882,0.0,23,b1,8,2020-01-01 01:55
17.29094591477,10.5636117147629,0.0,23,b1,9,2020-01-01 01:55
18.9016075564288,20.5636117147629,0.0,23,b1,10,2020-01-01 01:55
19.8471098611167,12.1819442033936,0.0,23,b1,11,2020-01-01 01:55
20.0,2.18194420339359,0.0,23,b1,12,2020-01-01 01:55
1.02030405060708,0.382788009199545,0.0,23,f1,1,2020-01-01 01:55
1.01010101010101,0.0,0.0,23,f1,2,2020-01-01 01:55
1.0,0.0,0.0,23,f1,3,2020-01-01 01:55
1.0,0.126315789978947,0.0,23,f1,4,2020-01-01 01:55
1.0,0.126315789978948,0.0,23,f1,5,2020-01-01 01:55
1.0,0.126315789978949,0.0,23,f1,6,2020-01-01 01:55
1.0,0.126315789978947,0.0,23,f1,7,2020-01-01 01:55
1.0,0.126315789978949,0.0,23,f1,8,2020-01-01 01:55
1.0,0.126315789978947,0.0,23,f1,9,2020-01-01 01:55
1.21309608300562,2.81805579660641,0.0,23,f1,10,2020-01-01 01:55
2.21572786868119,12.8180557966064,0.0,23,f1,11,2020-01-01 01:55
4.0,22.8180557966064,0.0,23,f1,12,2020-01-01 01:55
18.1941693073647,0.0,15.0,24,b1,1,2020-01-01 02:00
16.9259751430573,0.0,15.0,24,b1,2,2020-01-01 02:00
16.4923825029143,0.0,5.00000000000001,24,b1,3,2020-01-01 02:00
16.4758901204114,0.0,0.0,24,b1,4,2020-01-01 02:00
16.459414230291,0.0,0.0,24,b1,5,2020-01-01 02:00
16.4429548160607,0.0,0.0,24,b1,6,2020-01-01 02:00
16.4265118612446,0.0,0.0,24,b1,7,2020-01-01 02:00
16.4601746365816,0.632706788192457,0.0,24,b1,8,2020-01-01 02:00
17.2854704126432,10.6327067881925,0.0,24,b1,9,2020-01-01 02:00
18.9016075564288,20.6327067881925,0.0,24,b1,10,2020-01-01 02:00
19.8471098611167,12.1819442033936,0.0,24,b1,11,2020-01-01 02:00
20.0,2.18194420339359,0.0,24,b1,12,2020-01-01 02:00
1.01010101010101,0.0,-5.84784025273115e-16,24,f1,1,2020-01-01 02:00
1.0,0.0,-1.2150118892576e-14,24,f1,2,2020-01-01 02:00
1.0,0.126315789978948,0.0,24,f1,3,2020-01-01 02:00
1.0,0.126315789978949,0.0,24,f1,4,2020-01-01 02:00
1.0,0.126315789978948,0.0,24,f1,5,2020-01-01 02:00
1.0,0.126315789978948,0.0,24,f1,6,2020-01-01 02:00
1.0,0.126315789978947,0.0,24,f1,7,2020-01-01 02:00
1.0,0.126315789978949,0.0,24,f1,8,2020-01-01 02:00
1.0,0.126315789978948,0.0,24,f1,9,2020-01-01 02:00
1.21309608300562,2.81805579660641,0.0,24,f1,10,2020-01-01 02:00
2.21572786868119,12.8180557966064,0.0,24,f1,11,2020-01-01 02:00
4.0,22.8180557966064,0.0,24,f1,12,2020-01-01 02:00
16.9259751430573,0.0,15.0,25,b1,1,2020-01-01 02:05
16.4923825029143,0.0,5.0,25,b1,2,2020-01-01 02:05
16.4758901204114,0.0,0.0,25,b1,3,2020-01-01 02:05
16.459414230291,0.0,0.0,25,b1,4,2020-01-01 02:05
16.4429548160607,0.0,0.0,25,b1,5,2020-01-01 02:05
16.9011394694427,5.99529612753636,0.0,25,b1,6,2020-01-01 02:05
18.1505326016714,15.9952961275364,0.0,25,b1,7,2020-01-01 02:05
20.1015487278197,24.8736842100211,0.0,25,b1,8,2020-01-01 02:05
21.2589471743419,14.8736842100211,0.0,25,b1,9,2020-01-01 02:05
21.6580117793198,5.30935015368613,0.0,25,b1,10,2020-01-01 02:05
21.2454662819112,0.0,4.69064984631387,25,b1,11,2020-01-01 02:05
20.0,0.0,14.6906498463139,25,b1,12,2020-01-01 02:05
1.0,0.0,-2.54581101551928e-15,25,f1,1,2020-01-01 02:05
1.0,0.126315789978948,0.0,25,f1,2,2020-01-01 02:05
1.0,0.126315789978947,0.0,25,f1,3,2020-01-01 02:05
1.0,0.126315789978948,0.0,25,f1,4,2020-01-01 02:05
1.0,0.126315789978949,0.0,25,f1,5,2020-01-01 02:05
1.0,0.126315789978947,0.0,25,f1,6,2020-01-01 02:05
1.0,0.126315789978948,0.0,25,f1,7,2020-01-01 02:05
1.0,0.126315789978948,0.0,25,f1,8,2020-01-01 02:05
1.7916666635,10.1263157899789,0.0,25,f1,9,2020-01-01 02:05
3.33259310346281,19.6906498463139,0.0,25,f1,10,2020-01-01 02:05
4.06644361552599,9.69064984631387,0.0,25,f1,11,2020-01-01 02:05
4.0,0.0,0.309350153686133,25,f1,12,2020-01-01 02:05
16.4923825029142,0.0,5.0,26,b1,1,2020-01-01 02:10
16.4758901204113,0.0,0.0,26,b1,2,2020-01-01 02:10
16.4594142302909,0.0,0.0,26,b1,3,2020-01-01 02:10
16.6717035044273,2.88945712776817,0.0,26,b1,4,2020-01-01 02:10
17.6754471527895,12.8894571277682,0.0,26,b1,5,2020-01-01 02:10
19.4698537210034,22.8894571277682,0.0,26,b1,6,2020-01-01 02:10
21.4195505260324,24.8736842100211,0.0,26,b1,7,2020-01-01 02:10
22.5756309707564,14.873684210021,0.0,26,b1,8,2020-01-01 02:10
22.9600121607714,5.14050723301387,0.0,26,b1,9,2020-01-01 02:10
22.5320944196483,0.0,4.85949276698613,26,b1,10,2020-01-01 02:10
21.2712712662663,0.0,14.8594927669861,26,b1,11,2020-01-01 02:10
20.0,0.0,15.0,26,b1,12,2020-01-01 02:10
1.0,0.126315789978948,0.0,26,f1,1,2020-01-01 02:10
1.0,0.126315789978949,0.0,26,f1,2,2020-01-01 02:10
1.0,0.126315789978948,0.0,26,f1,3,2020-01-01 02:10
1.0,0.126315789978949,0.0,26,f1,4,2020-01-01 02:10
1.0,0.126315789978948,0.0,26,f1,5,2020-01-01 02:10
1.0,0.126315789978949,0.0,26,f1,6,2020-01-01 02:10
1.0,0.126315789978949,0.0,26,f1,7,2020-01-01 02:10
1.7916666635,10.126315789979,0.0,26,f1,8,2020-01-01 02:10
3.34595983462923,19.8594927669861,0.0,26,f1,9,2020-01-01 02:10
4.09304341054716,9.85949276698613,0.0,26,f1,10,2020-01-01 02:10
4.04040404040404,0.0,0.14050723301387,26,f1,11,2020-01-01 02:10
4.0,0.0,0.0,26,f1,12,2020-01-01 02:10
16.4758901204113,0.0,0.0,27,b1,1,2020-01-01 02:15
16.4594142302909,0.0,0.0,27,b1,2,2020-01-01 02:15
16.554484346912,1.40879407954805,0.0,27,b1,3,2020-01-01 02:15
17.4411260569166,11.4087940795481,0.0,27,b1,4,2020-01-01 02:15
19.1185477887111,21.4087940795481,0.0,27,b1,5,2020-01-01 02:15
21.0685958996724,24.8736842100211,0.0,27,b1,6,2020-01-01 02:15
22.2250272990227,14.873684210021,0.0,27,b1,7,2020-01-01 02:15
22.8634794517439,8.345395991532,0.0,27,b1,8,2020-01-01 02:15
22.7027323054714,0.0,1.654604008468,27,b1,9,2020-01-01 02:15
21.7088125763451,0.0,11.654604008468,27,b1,10,2020-01-01 02:15
20.4371037687688,0.0,15.0,27,b1,11,2020-01-01 02:15
20.0,0.0,5.0,27,b1,12,2020-01-01 02:15
1.0,0.126315789978948,0.0,27,f1,1,2020-01-01 02:15
1.0,0.126315789978948,0.0,27,f1,2,2020-01-01 02:15
1.0,0.126315789978947,0.0,27,f1,3,2020-01-01 02:15
1.0,0.126315789978949,0.0,27,f1,4,2020-01-01 02:15
1.0,0.126315789978949,0.0,27,f1,5,2020-01-01 02:15
1.0,0.126315789978948,0.0,27,f1,6,2020-01-01 02:15
1.7916666635,10.126315789979,0.0,27,f1,7,2020-01-01 02:15
3.09223947559476,16.654604008468,0.0,27,f1,8,2020-01-01 02:15
3.58813989606857,6.654604008468,0.0,27,f1,9,2020-01-01 02:15
3.27347549892868,0.0,3.345395991532,27,f1,10,2020-01-01 02:15
3.24074074393939,0.0,0.0,27,f1,11,2020-01-01 02:15
4.0,10.0,0.0,27,f1,12,2020-01-01 02:15
16.4594142302909,0.0,0.0,28,b1,1,2020-01-01 02:20
16.4429548160606,0.0,0.0,28,b1,2,2020-01-01 02:20
16.7641496152588,4.26489796250271,0.0,28,b1,3,2020-01-01 02:20
17.8766898831578,14.2648979625027,0.0,28,b1,4,2020-01-01 02:20
19.7797842742889,24.2648979625027,0.0,28,b1,5,2020-01-01 02:20
21.3669937355965,20.2988116043351,0.0,28,b1,6,2020-01-01 02:20
22.1609493239428,10.2988116043351,0.0,28,b1,7,2020-01-01 02:20
22.1624442932008,0.298811604335134,0.0,28,b1,8,2020-01-01 02:20
21.3318494858359,0.0,9.70118839566487,28,b1,9,2020-01-01 02:20
20.0605176413501,0.0,15.0,28,b1,10,2020-01-01 02:20
19.6237904587087,0.0,5.0,28,b1,11,2020-01-01 02:20
20.0,5.0,0.0,28,b1,12,2020-01-01 02:20
1.0,0.126315789978948,0.0,28,f1,1,2020-01-01 02:20
1.0,0.126315789978947,0.0,28,f1,2,2020-01-01 02:20
1.0,0.126315789978948,0.0,28,f1,3,2020-01-01 02:20
1.0,0.126315789978947,0.0,28,f1,4,2020-01-01 02:20
1.0,0.126315789978947,0.0,28,f1,5,2020-01-01 02:20
1.0,0.126315789978948,0.0,28,f1,6,2020-01-01 02:20
1.7916666635,10.126315789979,0.0,28,f1,7,2020-01-01 02:20
2.14592741003309,4.70118839566486,0.0,28,f1,8,2020-01-01 02:20
1.68290050400444,0.0,5.29881160433514,28,f1,9,2020-01-01 02:20
1.66607149896439,0.0,0.0,28,f1,10,2020-01-01 02:20
2.44107744747475,10.0,0.0,28,f1,11,2020-01-01 02:20
4.0,20.0,0.0,28,f1,12,2020-01-01 02:20
16.4429548160606,0.0,0.0,29,b1,1,2020-01-01 02:25
16.4265118612445,0.0,0.0,29,b1,2,2020-01-01 02:25
16.7950639978703,4.86288821086589,0.0,29,b1,3,2020-01-01 02:25
17.9549142458594,14.8628882108659,0.0,29,b1,4,2020-01-01 02:25
19.5202926586135,20.0,0.0,29,b1,5,2020-01-01 02:25
20.2924390294549,10.0,0.0,29,b1,6,2020-01-01 02:25
20.2721465904255,0.0,0.0,29,b1,7,2020-01-01 02:25
19.418541113835,0.0,10.0,29,b1,8,2020-01-01 02:25
18.74761792561,0.0,7.81805579660641,29,b1,9,2020-01-01 02:25
18.9016075564288,2.18194420339359,0.0,29,b1,10,2020-01-01 02:25
19.8471098611167,12.1819442033936,0.0,29,b1,11,2020-01-01 02:25
20.0,2.18194420339359,0.0,29,b1,12,2020-01-01 02:25
1.0,0.126315789978948,0.0,29,f1,1,2020-01-01 02:25
1.0,0.126315789978947,0.0,29,f1,2,2020-01-01 02:25
1.0,0.126315789978949,0.0,29,f1,3,2020-01-01 02:25
1.0,0.126315789978948,0.0,29,f1,4,2020-01-01 02:25
1.0,0.126315789978948,0.0,29,f1,5,2020-01-01 02:25
1.6727205714843,8.62383883219176,0.0,29,f1,6,2020-01-01 02:25
2.05182669751946,5.0,0.0,29,f1,7,2020-01-01 02:25
1.61464176554426,0.0,5.0,29,f1,8,2020-01-01 02:25
1.0,0.0,7.18194420339359,29,f1,9,2020-01-01 02:25
1.21309608300562,2.81805579660641,0.0,29,f1,10,2020-01-01 02:25
2.21572786868119,12.8180557966064,0.0,29,f1,11,2020-01-01 02:25
4.0,22.8180557966064,0.0,29,f1,12,2020-01-01 02:25
16.4265118612445,0.0,0.0,30,b1,1,2020-01-01 02:30
16.4100853493833,0.0,0.0,30,b1,2,2020-01-01 02:30
16.4798158100948,1.0880911124898,0.0,30,b1,3,2020-01-01 02:30
17.3411432038456,11.0880911124898,0.0,30,b1,4,2020-01-01 02:30
18.1154687241417,10.0,0.0,30,b1,5,2020-01-01 02:30
18.0973532554176,0.0,0.0,30,b1,6,2020-01-01 02:30
17.2459225721622,0.0,10.0,30,b1,7,2020-01-01 02:30
16.8014836688006,0.0,5.12631578997895,30,b1,8,2020-01-01 02:30
17.1705155168818,4.87368421002105,0.0,30,b1,9,2020-01-01 02:30
18.3308449966149,14.8736842100211,0.0,30,b1,10,2020-01-01 02:30
19.5618713432307,15.781354062441,0.0,30,b1,11,2020-01-01 02:30
20.0,5.78135406244104,0.0,30,b1,12,2020-01-01 02:30
1.0,0.126315789978948,0.0,30,f1,1,2020-01-01 02:30
1.0,0.126315789978948,0.0,30,f1,2,2020-01-01 02:30
1.0,0.126315789978949,0.0,30,f1,3,2020-01-01 02:30
1.05639788368657,0.838710113079983,0.0,30,f1,4,2020-01-01 02:30
1.90389845203628,10.83871011308,0.0,30,f1,5,2020-01-01 02:30
2.28069279926592,5.0,0.0,30,f1,6,2020-01-01 02:30
1.84121920627326,0.0,5.0,30,f1,7,2020-01-01 02:30
1.0,0.0,9.87368421002105,30,f1,8,2020-01-01 02:30
1.0,0.126315789978949,0.0,30,f1,9,2020-01-01 02:30
1.7916666635,10.1263157899789,0.0,30,f1,10,2020-01-01 02:30
2.50355946400251,9.21864593755896,0.0,30,f1,11,2020-01-01 02:30
4.0,19.218645937559,0.0,30,f1,12,2020-01-01 02:30
16.4100853493833,0.0,0.0,31,b1,1,2020-01-01 02:35
16.3936752640339,0.0,0.0,31,b1,2,2020-01-01 02:35
16.3772815887698,1.02140337102194e-16,0.0,31,b1,3,2020-01-01 02:35
17.1525709706811,10.0,0.0,31,b1,4,2020-01-01 02:35
17.1354183997104,0.0,0.0,31,b1,5,2020-01-01 02:35
16.2849496513107,0.0,10.0,31,b1,6,2020-01-01 02:35
15.7689661169978,0.0,5.99638303992482,31,b1,7,2020-01-01 02:35
16.0701501589522,4.00361696007518,0.0,31,b1,8,2020-01-01 02:35
17.1626996803648,14.0036169600752,0.0,31,b1,9,2020-01-01 02:35
18.9016075564288,22.1819442033936,0.0,31,b1,10,2020-01-01 02:35
19.8471098611167,12.1819442033936,0.0,31,b1,11,2020-01-01 02:35
20.0,2.18194420339359,0.0,31,b1,12,2020-01-01 02:35
1.0,0.126315789978948,0.0,31,f1,1,2020-01-01 02:35
1.0,0.126315789978949,0.0,31,f1,2,2020-01-01 02:35
1.01884762668315,0.364391075349958,0.0,31,f1,3,2020-01-01 02:35
1.82917344059946,10.36439107535,0.0,31,f1,4,2020-01-01 02:35
2.20671503794347,5.0,0.0,31,f1,5,2020-01-01 02:35
1.76798122256403,0.0,5.0,31,f1,6,2020-01-01 02:35
1.0,0.0,9.00361696007518,31,f1,7,2020-01-01 02:35
1.0,0.126315789978947,0.0,31,f1,8,2020-01-01 02:35
1.0,0.126315789978948,0.0,31,f1,9,2020-01-01 02:35
1.21309608300562,2.81805579660641,0.0,31,f1,10,2020-01-01 02:35
2.21572786868119,12.8180557966064,0.0,31,f1,11,2020-01-01 02:35
4.0,22.8180557966064,0.0,31,f1,12,2020-01-01 02:35
16.3936752640339,0.0,0.0,32,b1,1,2020-01-01 02:40
16.3772815887699,0.0,0.0,32,b1,2,2020-01-01 02:40
16.3609043071811,0.0,0.0,32,b1,3,2020-01-01 02:40
16.3445434028739,0.0,0.0,32,b1,4,2020-01-01 02:40
15.4948655294711,0.0,10.0,32,b1,5,2020-01-01 02:40
14.6945130749225,0.0,9.41829110590206,32,b1,6,2020-01-01 02:40
14.7258705157795,0.581708894097944,0.0,32,b1,7,2020-01-01 02:40
15.5488632626956,10.5817088940979,0.0,32,b1,8,2020-01-01 02:40
17.1626996803648,20.5817088940979,0.0,32,b1,9,2020-01-01 02:40
18.9016075564288,22.1819442033936,0.0,32,b1,10,2020-01-01 02:40
19.8471098611167,12.1819442033936,0.0,32,b1,11,2020-01-01 02:40
20.0,2.18194420339359,0.0,32,b1,12,2020-01-01 02:40
1.0,0.126315789978948,0.0,32,f1,1,2020-01-01 02:40
1.0,0.126315789978948,0.0,32,f1,2,2020-01-01 02:40
1.53528567573784,6.88781908950295,0.0,32,f1,3,2020-01-01 02:40
1.91576615073046,5.0,0.0,32,f1,4,2020-01-01 02:40
1.47994182422316,0.0,5.0,32,f1,5,2020-01-01 02:40
1.0,0.0,5.58170889409794,32,f1,6,2020-01-01 02:40
1.0,0.126315789978947,0.0,32,f1,7,2020-01-01 02:40
1.0,0.126315789978949,0.0,32,f1,8,2020-01-01 02:40
1.0,0.126315789978949,0.0,32,f1,9,2020-01-01 02:40
1.21309608300562,2.81805579660641,0.0,32,f1,10,2020-01-01 02:40
2.21572786868119,12.8180557966064,0.0,32,f1,11,2020-01-01 02:40
4.0,22.8180557966064,0.0,32,f1,12,2020-01-01 02:40
16.3772815887699,0.0,0.0,33,b1,1,2020-01-01 02:45
16.3609043071811,0.0,0.0,33,b1,2,2020-01-01 02:45
16.0994168396889,0.0,2.94151876998569,33,b1,3,2020-01-01 02:45
15.0048575296643,0.0,12.9415187699857,33,b1,4,2020-01-01 02:45
14.1565193421346,0.0,10.0,33,b1,5,2020-01-01 02:45
14.1423628227925,0.0,0.0,33,b1,6,2020-01-01 02:45
14.3579545205383,2.90190393457892,0.0,33,b1,7,2020-01-01 02:45
